Year,Week,Age,Value,Value_Covid,Cases,Inzidenz,Hospi_Cases,Hospi_Inzidenz,Erstimpfung,Zweitimpfung,Booster
2023,25,gesamt,18081.0,124.0,1530.0,12.5,428.0,4.48,38.0,31.0,820.0
2023,26,0-34,184.0,1.0,215.0,1.8,33.0,0.47,,,
2023,26,35-59,1289.0,6.0,301.0,1.1,48.0,0.17,,,
2023,26,60-79,5608.0,45.0,339.0,1.9,130.0,0.71,,,
2023,26,80+,9941.0,102.0,277.0,4.5,145.0,2.37,,,
2023,26,gesamt,17022.0,154.0,1132.0,9.3,356.0,3.72,15.0,10.0,569.0
2023,27,0-34,195.0,0.0,247.0,2.1,26.0,0.31,,,
2023,27,35-59,1367.0,6.0,261.0,0.9,33.0,0.12,,,
2023,27,60-79,5639.0,26.0,312.0,1.7,94.0,0.51,,,
2023,27,80+,9935.0,58.0,217.0,3.6,109.0,1.78,,,
2023,27,gesamt,17136.0,90.0,1037.0,8.3,262.0,2.7199999999999998,0.0,25.0,979.0
2023,28,0-34,185.0,0.0,300.0,2.7,43.0,0.59,,,
2023,28,35-59,1339.0,5.0,334.0,1.2,45.0,0.16,,,
2023,28,60-79,5736.0,25.0,350.0,1.9,116.0,0.63,,,
2023,28,80+,10470.0,56.0,265.0,4.3,134.0,2.19,,,
2023,28,gesamt,17730.0,86.0,1249.0,10.1,338.0,3.57,16.0,15.0,371.0
2023,29,0-34,171.0,1.0,271.0,2.5,37.0,0.61,,,
2023,29,35-59,1277.0,3.0,327.0,1.2,37.0,0.13,,,
2023,29,60-79,5640.0,32.0,382.0,2.1,140.0,0.76,,,
2023,29,80+,9679.0,43.0,282.0,4.6,145.0,2.37,,,
2023,29,gesamt,16767.0,79.0,1262.0,10.399999999999999,359.0,3.87,11.0,10.0,329.0
2023,30,0-34,159.0,1.0,357.0,3.1,42.0,0.62,,,
2023,30,35-59,1206.0,2.0,495.0,1.7,67.0,0.24,,,
2023,30,60-79,5549.0,24.0,521.0,2.8,160.0,0.87,,,
2023,30,80+,10011.0,43.0,450.0,7.4,213.0,3.49,,,
2023,30,gesamt,16925.0,70.0,1823.0,15.0,482.0,5.220000000000001,15.0,27.0,261.0
2023,31,0-34,171.0,0.0,427.0,3.5999999999999996,61.0,0.9299999999999999,,,
2023,31,35-59,1262.0,3.0,566.0,2.0,79.0,0.28,,,
2023,31,60-79,5567.0,20.0,615.0,3.4,219.0,1.2,,,
2023,31,80+,9857.0,40.0,454.0,7.4,213.0,3.49,,,
2023,31,gesamt,16857.0,63.0,2062.0,16.4,572.0,5.9,6.0,10.0,207.0
2023,32,0-34,170.0,0.0,525.0,4.8,73.0,1.06,,,
2023,32,35-59,1293.0,0.0,696.0,2.5,91.0,0.32,,,
2023,32,60-79,5789.0,10.0,724.0,4.0,266.0,1.45,,,
2023,32,80+,10197.0,25.0,653.0,10.7,329.0,5.38,,,
2023,32,gesamt,17449.0,35.0,2598.0,22.0,759.0,8.21,12.0,5.0,269.0
2023,33,0-34,178.0,0.0,860.0,8.0,124.0,1.8399999999999999,,,
2023,33,35-59,1347.0,2.0,1151.0,4.1,155.0,0.55,,,
2023,33,60-79,6025.0,12.0,1210.0,6.6,428.0,2.34,,,
2023,33,80+,10891.0,28.0,1063.0,17.4,581.0,9.51,,,
2023,33,gesamt,18441.0,42.0,4284.0,36.099999999999994,1288.0,14.239999999999998,306.0,173.0,217.0
2023,34,0-34,189.0,0.0,1096.0,10.2,183.0,2.8400000000000003,,,
2023,34,35-59,1291.0,2.0,1375.0,4.8,206.0,0.73,,,
2023,34,60-79,5984.0,15.0,1391.0,7.6,523.0,2.85,,,
2023,34,80+,10677.0,24.0,1214.0,19.9,676.0,11.06,,,
2023,34,gesamt,18141.0,41.0,5076.0,42.5,1588.0,17.48,100.0,84.0,768.0
2023,35,0-34,185.0,1.0,1189.0,10.2,170.0,2.25,,,
2023,35,35-59,1273.0,2.0,1441.0,5.1,183.0,0.64,,,
2023,35,60-79,5560.0,28.0,1489.0,8.1,545.0,2.98,,,
2023,35,80+,9709.0,91.0,1267.0,20.7,647.0,10.59,,,
2023,35,gesamt,16727.0,122.0,5386.0,44.099999999999994,1545.0,16.46,33.0,13.0,880.0
2023,36,0-34,212.0,1.0,1535.0,13.8,237.0,3.14,,,
2023,36,35-59,1334.0,2.0,2026.0,7.1,223.0,0.79,,,
2023,36,60-79,5926.0,29.0,1985.0,10.8,715.0,3.9,,,
2023,36,80+,10619.0,56.0,1683.0,27.5,914.0,14.96,,,
2023,36,gesamt,18091.0,88.0,7229.0,59.2,2089.0,22.79,17.0,10.0,789.0
2023,37,0-34,201.0,3.0,1731.0,15.9,248.0,3.4799999999999995,,,
2023,37,35-59,1359.0,11.0,2329.0,8.2,247.0,0.87,,,
2023,37,60-79,5808.0,72.0,2227.0,12.2,777.0,4.24,,,
2023,37,80+,10494.0,136.0,1954.0,32.0,953.0,15.59,,,
2023,37,gesamt,17862.0,222.0,8241.0,68.3,2225.0,24.18,23.0,5.0,1005.0
2023,38,0-34,191.0,0.0,1574.0,14.0,177.0,2.71,,,
2023,38,35-59,1271.0,6.0,2379.0,8.4,271.0,0.95,,,
2023,38,60-79,5596.0,34.0,2391.0,13.1,783.0,4.27,,,
2023,38,80+,10269.0,89.0,1968.0,32.2,989.0,16.18,,,
2023,38,gesamt,17327.0,129.0,8312.0,67.7,2220.0,24.11,812.0,132.0,46340.0
2023,39,0-34,187.0,1.0,1725.0,15.100000000000001,181.0,2.7600000000000002,,,
2023,39,35-59,1267.0,2.0,2528.0,8.9,248.0,0.87,,,
2023,39,60-79,5742.0,34.0,2514.0,13.7,878.0,4.79,,,
2023,39,80+,10411.0,79.0,2158.0,35.3,1133.0,18.54,,,
2023,39,gesamt,17607.0,116.0,8925.0,73.0,2440.0,26.96,2614.0,454.0,169073.0
2023,40,0-34,196.0,0.0,1673.0,15.1,246.0,3.5500000000000003,,,
2023,40,35-59,1346.0,1.0,2585.0,9.1,302.0,1.06,,,
2023,40,60-79,5773.0,33.0,3047.0,16.6,1130.0,6.17,,,
2023,40,80+,10824.0,67.0,2662.0,43.6,1430.0,23.4,,,
2023,40,gesamt,18139.0,101.0,9967.0,84.4,3108.0,34.18,3279.0,434.0,180867.0
2023,41,0-34,192.0,1.0,2259.0,20.1,297.0,4.3,,,
2023,41,35-59,1380.0,3.0,3355.0,11.8,387.0,1.36,,,
2023,41,60-79,5967.0,44.0,3811.0,20.8,1382.0,7.54,,,
2023,41,80+,11213.0,101.0,3537.0,57.9,1780.0,29.12,,,
2023,41,gesamt,18752.0,149.0,12962.0,110.6,3846.0,42.32,5619.0,801.0,344760.0
2023,42,0-34,192.0,0.0,2134.0,19.2,316.0,4.63,,,
2023,42,35-59,1313.0,5.0,3376.0,11.9,441.0,1.55,,,
2023,42,60-79,6243.0,44.0,4114.0,22.5,1527.0,8.34,,,
2023,42,80+,11695.0,130.0,4006.0,65.5,2072.0,33.9,,,
2023,42,gesamt,19443.0,179.0,13630.0,119.1,4356.0,48.42,6013.0,950.0,405874.0
2023,43,0-34,186.0,0.0,2493.0,23.1,423.0,5.99,,,
2023,43,35-59,1378.0,5.0,4242.0,14.9,673.0,2.37,,,
2023,43,60-79,6297.0,51.0,5712.0,31.2,2368.0,12.93,,,
2023,43,80+,12354.0,168.0,5747.0,94.0,3126.0,51.15,,,
2023,43,gesamt,20215.0,224.0,18194.0,163.2,6590.0,72.44,5934.0,1017.0,413772.0
2023,44,0-34,200.0,1.0,2486.0,24.2,502.0,7.090000000000001,,,
2023,44,35-59,1416.0,9.0,4370.0,15.4,761.0,2.68,,,
2023,44,60-79,6319.0,69.0,5853.0,32.0,2441.0,13.33,,,
2023,44,80+,12439.0,162.0,6296.0,103.0,3427.0,56.07,,,
2023,44,gesamt,20374.0,241.0,19005.0,174.6,7131.0,79.17,4547.0,721.0,300630.0
2023,45,0-34,216.0,1.0,3557.0,34.2,495.0,7.64,,,
2023,45,35-59,1378.0,12.0,5563.0,19.6,735.0,2.59,,,
2023,45,60-79,6358.0,120.0,6820.0,37.2,2739.0,14.95,,,
2023,45,80+,12615.0,240.0,6655.0,108.9,3491.0,57.12,,,
2023,45,gesamt,20567.0,373.0,22595.0,199.9,7460.0,82.3,6538.0,1246.0,449220.0
2023,46,0-34,178.0,2.0,3674.0,35.7,504.0,7.6,,,
2023,46,35-59,1384.0,8.0,5859.0,20.6,801.0,2.82,,,
2023,46,60-79,6616.0,91.0,6879.0,37.6,2675.0,14.6,,,
2023,46,80+,12596.0,275.0,6602.0,108.0,3438.0,56.25,,,
2023,46,gesamt,20774.0,376.0,23014.0,201.9,7418.0,81.27,6312.0,1288.0,410774.0
2023,47,0-34,205.0,1.0,4090.0,40.1,636.0,8.73,,,
2023,47,35-59,1457.0,14.0,6356.0,22.4,942.0,3.32,,,
2023,47,60-79,6616.0,107.0,7180.0,39.2,2910.0,15.89,,,
2023,47,80+,12697.0,225.0,6881.0,112.6,3750.0,61.36,,,
2023,47,gesamt,20975.0,347.0,24507.0,214.3,8238.0,89.3,4717.0,973.0,337086.0
2023,48,0-34,210.0,4.0,4383.0,44.0,655.0,9.549999999999999,,,
2023,48,35-59,1478.0,9.0,6624.0,23.3,846.0,2.98,,,
2023,48,60-79,7015.0,119.0,7411.0,40.5,2991.0,16.33,,,
2023,48,80+,13272.0,231.0,6982.0,114.2,3756.0,61.46,,,
2023,48,gesamt,21975.0,363.0,25400.0,222.0,8248.0,90.32,4595.0,741.0,339449.0
2023,49,0-34,208.0,1.0,4911.0,47.5,726.0,10.04,,,
2023,49,35-59,1498.0,9.0,7537.0,26.5,1087.0,3.83,,,
2023,49,60-79,7144.0,132.0,8109.0,44.3,3471.0,18.95,,,
2023,49,80+,14044.0,280.0,7577.0,124.0,4064.0,66.5,,,
2023,49,gesamt,22894.0,422.0,28134.0,242.3,9348.0,99.32,3693.0,564.0,258482.0
2023,50,0-34,202.0,1.0,5589.0,57.3,850.0,11.94,,,
2023,50,35-59,1507.0,11.0,8251.0,29.0,1249.0,4.4,,,
2023,50,60-79,7003.0,127.0,9716.0,53.0,3868.0,21.11,,,
2023,50,80+,13816.0,299.0,9150.0,149.7,4857.0,79.47,,,
2023,50,gesamt,22528.0,438.0,32706.0,289.0,10824.0,116.92,3907.0,686.0,274081.0
2023,51,0-34,188.0,3.0,4563.0,48.8,803.0,11.48,,,
2023,51,35-59,1465.0,23.0,6551.0,23.1,1094.0,3.85,,,
2023,51,60-79,7277.0,193.0,8449.0,46.1,3350.0,18.29,,,
2023,51,80+,13960.0,345.0,8079.0,132.2,4132.0,67.61,,,
2023,51,gesamt,22890.0,564.0,27642.0,250.2,9379.0,101.22999999999999,2642.0,416.0,164809.0
2023,52,0-34,190.0,1.0,1846.0,23.5,493.0,7.85,,,
2023,52,35-59,1394.0,15.0,2590.0,9.1,654.0,2.3,,,
2023,52,60-79,6743.0,80.0,4664.0,25.5,2090.0,11.41,,,
2023,52,80+,13495.0,157.0,5234.0,85.6,2809.0,45.96,,,
2023,52,gesamt,21822.0,253.0,14334.0,143.7,6046.0,67.52,190.0,63.0,35038.0
