Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
20210111,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,1921024.0,40686.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210112,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,1933826.0,41577.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210113,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,1953426.0,42637.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210114,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,1978590.0,43881.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210115,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2000958.0,44994.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210116,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2019636.0,45974.0,NV,0.0,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210117,3.0,1.0,,,,,3.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,3.0,1.0,,,,,3.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,1.0,,,,,2.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,4.0,1.0,,,,,4.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,1.0,1.0,,,,,1.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,0.0,,,,,2.0,0.0,No changes. All measures extended till 31st Jan 2021. A nationwide curfew was rejected after Berlin's mayor objected to such a provision.    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,0.0,,,,,2.0,0.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,3.0,,,3.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,0.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,0.0,,0.0,,0.0,,2.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,1.0,No changes. All measures extended till 31st Jan 2021 remains    Links  https://web.archive.org/web/20210126231018/https://www.bundesregierung.de/resource/blob/656632/1834616/414f0f73976e720fd7fb7b33c74b30fb/2021-01-05-mpk-beschluss-corona-en-data.pdf    https://web.archive.org/web/20210126230736/https://www.deutschland.de/en/news/coronavirus-in-germany-informations,2.0,1.0,,,,,2.0,1.0,Measures remain in place:   https://web.archive.org/web/20201214202434/https://www.bundesregierung.de/resource/blob/656632/1827686/e97802de12b5f6e60f41b73234e618b7/2020-12-14-mpk-beschluss-corona-en-data.pdf?download=1    ***Recoded from 1G to 2G; unclear why this coding was dropped to 1G as no evidence provided except for a link to ongoing lockdown policy ,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2033518.0,46419.0,NV,0.02,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210118,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2040659.0,46633.0,NV,0.04,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210119,3.0,1.0,,,,,3.0,1.0,"On 19 January, the German Chancellor Angela Merkel announced that all existing measures to contain the corona pandemic continue to apply and are temporarily extended until 14 February 2021.   This means that schools and daycare facilities remain closed or compulsory attendance is suspended. Emergency care will continue to be provided and distance learning will be offered; special arrangements may be made for final-year classes.   https://web.archive.org/web/20210129124516/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",3.0,1.0,,,,,3.0,1.0,"On 19 January, the German Chancellor Angela Merkel announced that all existing measures to contain the corona pandemic continue to apply and are temporarily extended until 14 February 2021.   All shops must close. Only supermarkets and shops for everyday basic needs may remain open. Cafés, restaurants and bars remain closed but may offer take away or delivery services. Employers must allow employees to work in a home office whenever the activities permit, as long as there are no compelling operational reasons to the contrary.  https://web.archive.org/web/20210129124516/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",2.0,1.0,,,,,2.0,1.0,"On 19 January, the German Chancellor Angela Merkel announced that all existing measures to contain the corona pandemic continue to apply and are temporarily extended until 14 February 2021.   All facilities associated with leisure activities, as well as beauty salons, remain closed. Amateur sports activities remain suspended.  https://web.archive.org/web/20210129124516/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",4.0,1.0,,,,,4.0,1.0,"On 19 January, the German Chancellor Angela Merkel announced that all existing measures to contain the corona pandemic continue to apply and are temporarily extended until 14 February 2021.   This means that private gatherings remain limited to one's own household and one other person not living in the household. Contacts are to continue to be limited to the absolute minimum necessary.  https://web.archive.org/web/20210129124516/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis",1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,"On 19 January, the German Chancellor Angela Merkel announced that all existing measures to contain the corona pandemic continue to apply and are temporarily extended until 14 February 2021.   Face masks are mandatory in all places with public circulation. Medical masks (OP masks) or FFP2 masks (or KN95 or N95 masks) are to be worn in public transport and when shopping, according to the decision of the federal and state governments on 19 January.  https://web.archive.org/web/20210129124516/https://www.deutschland.de/en/news/german-federal-government-informs-about-the-corona-crisis    ***Recoded from 3G to 2G. While the change impacts the type of mask to be worn, it doesn't change the fact that they are only required in some public spaces, including shops and public transport. ",2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2052028.0,47622.0,NV,0.09,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210120,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,"A; C  As of January 20, evidence of 2 groups receiving vaccine.   ""Pfizer and BioNTech, and Moderna"" have been approved in Germany/EU.   http://web.archive.org/web/20210130180428/https://www.cnbc.com/2021/01/19/germanys-vaccine-rollout-challenges-and-problems-in-vaccine-strategy.html",2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2068002.0,48770.0,NV,0.15,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210121,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2088400.0,49783.0,NV,0.2,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210122,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2106262.0,50642.0,NV,0.24,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210123,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2122679.0,51521.0,NV,0.3,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210124,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2134936.0,51870.0,NV,0.32,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210125,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2141665.0,52087.0,NV,0.37,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210126,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2148077.0,52990.0,NV,0.43,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210127,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2161275.0,53972.0,NV,0.5,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210128,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2178828.0,54913.0,NV,0.55,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
20210129,3.0,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,2.0,0.0,,,,,2.0,0.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,1.0,,1.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,1,,1,,80+ yrs,80+ yrs,0.0,0.0,0.0,1.0,5,,0.0,,2192850.0,55752.0,NV,0.62,83.33,83.33,83.33,83.33,66.56,66.56,66.56,66.56,70.71,70.71,70.71,70.71,37.5
